text,location,date,textHuman
"[""covid"",""sverige"",""sweden"",""coronaviruset"",""total"",""totaltoday"",""totaldeaths"",""just"",""now"",""new"",""deaths"",""ost"",""httpstcolfmkmwsmz""]","[18.06871,59.32938]",Sun Mar 29 12:15:02 +0000 2020,"#COVID19 #sverige #Sweden #coronaviruset 
Total: 3719, totalToday: 259, totalDeaths: 121
Just now new Deaths: 1
Öst… https://t.co/LfmKmw4sMZ"
"[""jenanmoussa"",""this"",""indian"",""police"",""inspector"",""went"",""the"",""extra"",""mile"",""to"",""inform"",""the"",""public"",""about"",""the"",""dangers"",""of"",""coronavirus"",""he"",""wore"",""a"",""helmet""]","[74.35071,31.558]",Sun Mar 29 12:15:02 +0000 2020," @jenanmoussa: This Indian police inspector went the extra mile to inform the public about the dangers of Coronavirus.

He wore a helmet…"
"[""realdonaldtrump"",""on"",""the"",""recommendation"",""of"",""the"",""white"",""house"",""coronavirus"",""task"",""force"",""and"",""upon"",""consultation"",""with"",""the"",""governors"",""of"",""new"",""york""]","[-87.77305,30.88296]",Sun Mar 29 12:15:02 +0000 2020," @realDonaldTrump: On the recommendation of the White House CoronaVirus Task Force, and upon consultation with the Governor’s of New York…"
"[""masakadzas"",""singapore"",""has"",""th"",""the"",""population"",""of"",""ncrmumbai"",""half"",""of"",""chennai"",""or"",""bangalore"",""and"",""twice"",""the"",""population"",""of"",""andheri"",""sweden""]","[85.83385,20.27241]",Sun Mar 29 12:15:02 +0000 2020," @masakadzas: Singapore has 1/4th the population of NCR/Mumbai, half of Chennai or Bangalore and twice the population of Andheri. Sweden…"
"[""brevesdepresse"",""flash"",""covid"",""un"",""americain"",""qui"",""setait"",""filme"",""en"",""train"",""de"",""lecher"",""des"",""produits"",""dans"",""un"",""supermarche"",""du"",""missouri"",""a""]","[2.61463,48.94208]",Sun Mar 29 12:15:02 +0000 2020," @Brevesdepresse: ⚡🇺🇲FLASH - #Covid19 : un Américain qui s’était filmé en train de lécher des produits dans un supermarché du Missouri a…"
"[""pontecorvoste"",""beautiful"",""article"",""italys"",""inspiring"",""response"",""to"",""the"",""coronavirus"",""newswire"",""httpstcozajzaxihf""]","[73.0479,33.59733]",Sun Mar 29 12:15:02 +0000 2020," @pontecorvoste: Beautiful article... Italy’s inspiring response to the coronavirus – Newswire https://t.co/zaJzAXihf7"
"[""medickinson"",""new"",""zealand"",""early"",""lockdown"",""has"",""to"",""be"",""one"",""of"",""the"",""best"",""in"",""the"",""world"",""was"",""just"",""looking"",""for"",""flights"",""amp"",""found"",""cargo"",""plane"",""the""]","[76.79336,34.9274]",Sun Mar 29 12:15:02 +0000 2020," @medickinson: New Zealand early lockdown has to be one of the best in the world. Was just looking for flights &amp; found 1 cargo plane. The…"
"[""alexandrosanz"",""dr"",""petrogustavo"",""ya"",""se"",""entero"",""ivanduque"",""es"",""lider"",""mundial"",""en"",""el"",""mejor"",""manejo"",""del"",""coronavirus"",""siga"",""retorciendose"",""en""]","[-80.47922,25.44789]",Sun Mar 29 12:15:02 +0000 2020," @alexandrosanz7: Dr. @petrogustavo ya se enteró?
@IvanDuque es líder mundial en el mejor manejo del #coronavirus.
SIGA RETORCIÉNDOSE EN…"
"[""video"",""reveals"",""lung"",""damage"",""in"",""us"",""coronavirus"",""patient"",""people"",""need"",""to"",""take"",""this"",""seriously"",""httpstcokdygswcr"",""httpstcoqgcgphjgdr""]","[44.97993,39.55298]",Sun Mar 29 12:15:02 +0000 2020,Video reveals lung damage in US coronavirus patient: 'People need to take this seriously' https://t.co/k4dY2GswCR https://t.co/QgCgpHjgdr
"[""florlabartola"",""nuestros"",""soldados"",""iban"",""a"",""la"",""guerra"",""con"",""zapatillas"",""y"",""sin"",""comida"",""y"",""aca"",""nos"",""decian"",""que"",""ibamos"",""ganando"",""la"",""guerra"",""hoy""]","[-78.79336,21.73748]",Sun Mar 29 12:15:02 +0000 2020," @florlabartola: 1982: nuestros soldados iban a la guerra con zapatillas y sin comida y acá nos decían que íbamos GANANDO la guerra. Hoy,…"
"[""por"",""el"",""coronavirus"",""el"",""chocon"",""cambio"",""su"",""esquema"",""laboral"",""solo"",""concurre"",""personal"",""esencial"",""para"",""mantener"",""operativo"",""al"",""httpstcovfkoxqnjn""]","[-59.02858,-34.09814]",Sun Mar 29 12:15:02 +0000 2020,Por el coronavirus El Chocón cambió su esquema laboral. Solo concurre personal esencial para mantener operativo al… https://t.co/vFKoX6qNJN
"[""prayfortheworld"",""your"",""way"",""any"",""way"",""meditate"",""your"",""way"",""any"",""way"",""but"",""please"",""raiseyourvibrations"",""so"",""that"",""we"",""do"",""not"",""h"",""httpstcowhuvemzbd""]","[5.69387,45.17675]",Sun Mar 29 12:15:02 +0000 2020,"#PrayForTheWorld your way, any way, #meditate your way, any way, but please #raiseyourvibrations so that we don’t h… https://t.co/WhUvEM3ZBd"
"[""frmaaucl"",""patrick"",""devedjian"",""vient"",""de"",""deceder"",""du"",""coronavirus"",""cest"",""terrible"",""soutien"",""a"",""sa"",""famille""]","[-80.38333,43.2]",Sun Mar 29 12:15:02 +0000 2020," @Frma_Aucl: Patrick Devedjian vient de décéder du coronavirus. C'est terrible, soutien à sa famille 😥"
"[""latule"",""en"",""aragon"",""el"",""gobierno"",""autonomico"",""da"",""los"",""datos"",""todos"",""los"",""dias"",""hasta"",""ahora"",""claro"",""httpstcodoemsrp""]","[-74.86919,7.48971]",Sun Mar 29 12:15:02 +0000 2020,"@latule En Aragón, el Gobierno autonómico da los datos todos los días (hasta ahora, claro) 👇🏻

https://t.co/dOeM1s17rP"
"[""covid"",""httpstcordzenypudk""]","[76.79336,34.9274]",Sun Mar 29 12:15:03 +0000 2020,लॉकडाउन के बीच राजधानी से हैरान करने वाली तस्वीर… रामबाग चौराहे पर नज़र आई विदेशियों से भरी 3 बसें #COVID19… https://t.co/RdZenypUDK
"[""bibibaskin"",""conallom"",""fergalbowers"",""daysand"",""theye"",""still"",""wearing"",""masks"",""it"",""will"",""not"",""be"",""over"",""for"",""a"",""bit"",""and"",""mas"",""httpstcowuqpiyai""]","[-7.45,55.13333]",Sun Mar 29 12:15:03 +0000 2020,"@BibiBaskin @ConallOM @FergalBowers  65 days....and they'e STILL wearing masks, it won't be over for a bit. And mas… https://t.co/W3uqpIyAI3"
"[""shobhamookerje"",""mind"",""your"",""countries"",""business""]","[76.79336,34.9274]",Sun Mar 29 12:15:03 +0000 2020," @ShobhaMookerje1: MIND YOUR COUNTRIES BUSINESS!"
"[""bomb""]","[135.50218,34.69374]",Sun Mar 29 12:15:03 +0000 2020," @bomb7131: とうとう中国が原因で、王族まで亡くなった😞ご冥福をお祈りします。"
"[""secpompeo"",""we"",""have"",""coordinated"",""with"",""us"",""organizations"",""to"",""transport"",""more"",""humanitarian"",""relief"",""to"",""people"",""in"",""wuhan"",""personal"",""protective"",""eq""]","[-97.7067,39.12194]",Sun Mar 29 12:15:03 +0000 2020," @SecPompeo: We have coordinated with U.S. organizations to transport more humanitarian relief to people in Wuhan. Personal protective eq…"
"[""coronavirus"",""covid"",""coranavirusitalia"",""situazionecoronavirus"",""rispetto"",""a"",""ieri"",""oggi"",""sabato"",""marzo"",""ci"",""sono"",""httpstcopexukugmft""]","[-3.8186,43.11514]",Sun Mar 29 12:15:03 +0000 2020,"#coronavirus #COVID19 #coranavirusitalia #situazionecoronavirus

Rispetto a ieri, oggi Sabato 28 Marzo 2020 ci sono… https://t.co/PExuKuGMft"
"[""reconocido"",""restaurante"",""venezolano"",""regala"",""cafe"",""a"",""medicos"",""y"",""enfermeras"",""httpstcokhkyermtbf"",""reporteuno"",""httpstcobheqwfwpzm""]","[-78.79336,21.73748]",Sun Mar 29 12:15:03 +0000 2020,Reconocido restaurante venezolano regala café a médicos y enfermeras https://t.co/KHKyErMTBF #Reporte1uno… https://t.co/BHEqWFwPzm
"[""nassone"",""il"",""vous"",""faut"",""encore"",""des"",""preuves"",""du"",""niveau"",""de"",""balecouilles"",""du"",""sort"",""des"",""colonies"",""doutremer"",""ou"",""pas""]","[1.7726,45.81376]",Sun Mar 29 12:15:03 +0000 2020," @Nass_One: Il vous faut encore des preuves du niveau de balecouilles du sort des colonies d'outremer ou pas ?"
"[""afneil"",""with"",""time"",""on"",""my"",""hands"",""im"",""blocking"",""or"",""muting"",""all"",""fbpe"",""i"",""come"",""across"",""theyve"",""gone"",""from"",""drivel"",""about"",""their"",""original"",""obsession"",""t""]","[-77.44777,38.79317]",Sun Mar 29 12:15:03 +0000 2020," @afneil: With time on my hands I’m blocking or muting all #FBPE I come across. They’ve gone from drivel about their original obsession t…"
"[""hincapandjaitan"",""meninggal"",""dunia"",""hari"",""ini"",""entah"",""sore"",""atau"",""malam"",""kiranya"",""keluar"",""sebuah"",""kebijakan"",""dengan"",""nama"",""apapun"",""jika"",""memang""]","[113.69953,-8.17211]",Sun Mar 29 12:15:03 +0000 2020," @hincapandjaitan: 102 meninggal dunia.
Hari ini, entah sore atau malam, kiranya keluar sebuah kebijakan (dengan nama apapun, jika memang…"
"[""kkmputrajaya"",""covid"",""pecahan"",""kes"",""mengikut"",""daerah"",""zon"",""merah"",""bahaya"",""lembah"",""pantai"",""petaling"",""hulu"",""langat"",""sere""]","[99.73404,6.35423]",Sun Mar 29 12:15:03 +0000 2020," @KKMPutrajaya: #COVID19 Pecahan kes mengikut  daerah. 

Zon Merah (Bahaya)⚠️⚠️⚠️

1. Lembah Pantai❗
2. Petaling❗
3. Hulu Langat❗
4. Sere…"
"[""thamitzz"",""ngiyayibona"",""le"",""days"",""nithini"",""ke"",""ngomy"",""friends"",""who"",""have"",""been"",""in"",""lockdown"",""inside"",""there"",""containers"",""ever"",""since"",""they"",""came"",""to"",""sa""]","[28.18783,-25.74486]",Sun Mar 29 12:15:03 +0000 2020," @thami_tzz: Ngiyayibona le 21 days nithini ke ngoMy friends who have been in lockdown inside there containers ever since they came to SA…"
"[""madonna"",""project"",""topics"",""and"",""materials"",""get"",""complete"",""project"",""chapter"",""at"",""httpstcozrzoxbsrz"",""madonna"",""httpstcovwwxjya""]","[5.23494,11.43522]",Sun Mar 29 12:15:03 +0000 2020,"MADONNA PROJECT TOPICS AND MATERIALS
Get Complete Project Chapter 1-5 at https://t.co/ZRzox0bsRz
#MADONNA… https://t.co/8vWWXJ3y5a"
"[""coronavirus"",""ireland"",""pairc"",""ui"",""chaoimh"",""covid"",""centre"",""closed"",""due"",""to"",""lack"",""of"",""testing"",""kits"",""httpstconbmqrjbjqs"",""httpstcodnwxupqhga""]","[-6.24889,53.33306]",Sun Mar 29 12:15:04 +0000 2020,Coronavirus Ireland: Páirc Uí Chaoimh Covid-19 centre closed due to lack of testing kits https://t.co/nBMQrjBjQS https://t.co/dNwXupQHga
"[""gacciob"",""ce"",""quil"",""y"",""a"",""de"",""bien"",""avec"",""le"",""confinement"",""cest"",""que"",""tes"",""boss"",""severtuent"",""a"",""mentir"",""a"",""la"",""tele"",""le"",""plus"",""sincerement"",""possible"",""mais"",""q""]","[3.05,50.66667]",Sun Mar 29 12:15:04 +0000 2020," @GaccioB: Ce qu’il y a de bien avec le confinement c’est que tes boss s’évertuent à mentir à la télé le plus sincèrement possible mais q…"
"[""ninebiker"",""hay"",""gente"",""muy"",""cdsm"",""horastvn"",""ahora"",""cierran"",""jumbo"",""de"",""alto"",""las"",""condes"",""por"",""mujer"",""con"",""coronavirus"",""que"",""fue"",""a"",""comprar"",""al"",""recin""]","[-70.15027,-20.21326]",Sun Mar 29 12:15:04 +0000 2020," @ninebiker: Hay Gente Muy CDSM
@24HorasTVN AHORA - Cierran Jumbo de Alto Las Condes por mujer con coronavirus que fue a comprar al recin…"
"[""coronavirus"",""sante"",""coronavirus"",""comment"",""litalie"",""sest"",""sentie"",""abandonnee"",""par"",""la"",""france"",""et"",""lue"",""face"",""a"",""sa"",""penurie"",""httpstcozzcchmsq""]","[1.7726,45.81376]",Sun Mar 29 12:15:04 +0000 2020,#Coronavirus #Santé Coronavirus : comment l'Italie s'est sentie abandonnée par la France et l'UE face à sa pénurie… https://t.co/ZZCCHm4sq3
"[""johnnjenga"",""german"",""air"",""force"",""is"",""flying"",""covid"",""corona"",""virus"",""patients"",""from"",""italy"",""to"",""germany"",""using"",""military"",""air"",""ambulances"",""once"",""they"",""arr""]","[4.43536,7.73635]",Sun Mar 29 12:15:04 +0000 2020," @johnnjenga: German Air Force is flying covid19 corona virus patients from Italy to Germany using military air ambulances. Once they arr…"
"[""shannonfreshour"",""republican"",""jim"",""jordan"",""is"",""a"",""disgrace"",""he"",""voted"",""against"",""covid"",""relief"",""funding"",""help"",""me"",""beat"",""him"",""in"",""november"",""follow"",""our""]","[-94.62746,39.11417]",Sun Mar 29 12:15:04 +0000 2020," @ShannonFreshour: Republican Jim Jordan is a disgrace. He voted against COVID19 relief funding. Help me beat him in November. Follow our…"
"[""mikefarb"",""this"",""is"",""how"",""the"",""leader"",""of"",""the"",""free"",""world"",""does"",""it""]","[-94.62746,39.11417]",Sun Mar 29 12:15:04 +0000 2020," @mikefarb1: This is how the Leader of the Free World does it."
"[""enmodemacaron"",""coronavirus"",""une"",""plainte"",""contre"",""philippe"",""et"",""buzyn"",""a"",""ete"",""deposee"",""par"",""plus"",""de"",""medecins"",""les"",""medecins"",""fondateurs"",""du"",""c""]","[2.1098,13.51366]",Sun Mar 29 12:15:04 +0000 2020," @EnModeMacaron: Coronavirus : une plainte contre Philippe et Buzyn a été déposée par plus de 600 médecins!

Les médecins fondateurs du c…"
"[""ptinews"",""landlords"",""cannot"",""ask"",""for"",""rent"",""for"",""lockdown"",""period"",""from"",""workers"",""living"",""in"",""rented"",""accommodation"",""cannot"",""ask"",""them"",""to"",""vacate"",""mha""]","[75.8333,22.71792]",Sun Mar 29 12:15:04 +0000 2020," @PTI_News: Landlords cannot ask for rent for lockdown period from workers living in rented accommodation, cannot ask them to vacate: MHA"
"[""royalcannavy"",""shipmates"",""know"",""the"",""signs"",""keep"",""yourself"",""and"",""your"",""family"",""healthy"",""and"",""safe"",""stay"",""informed"",""httpstcoapwbldej"",""take""]","[-121.28594,51.64982]",Sun Mar 29 12:15:04 +0000 2020," @RoyalCanNavy: Shipmates! Know the signs, keep yourself and your family healthy and safe. 
Stay informed  🌐 https://t.co/aPw7BlDej4
Take…"
"[""lilymaxwell"",""covid"",""covid""]","[-62.88197,46.08341]",Sun Mar 29 12:15:04 +0000 2020," @LilyMaxwell09: #Covid_19 #COVID19"
"[""juvenalrivera"",""recuerdan"",""el"",""caso"",""del"",""tipo"",""que"",""pese"",""a"",""ser"",""sospechoso"",""de"",""coronavirus"",""viajo"",""igual"",""en"",""un"",""avion"",""entre"",""santiago"",""y"",""temuco"",""pa""]","[-72.56084,-37.0982]",Sun Mar 29 12:15:05 +0000 2020," @JuvenalRivera: ¿Recuerdan el caso del tipo que pese a ser sospechoso de coronavirus, viajó igual en un avión entre Santiago y Temuco pa…"
"[""the"",""people"",""using"",""a"",""political"",""poll"",""a"",""crass"",""exercise"",""during"",""lockdown"",""to"",""gloat"",""are"",""implicity"",""celebrating"",""a"",""pandemic"",""httpstcoapksmtvhrp""]","[-7.45,55.13333]",Sun Mar 29 12:15:05 +0000 2020,The people using a political poll (a crass exercise during lockdown) to gloat are implicity celebrating a pandemic… https://t.co/APKsmtVHRP
"[""realdonaldtrump"",""you"",""will"",""have"",""to"",""answer"",""to"",""this"",""you"",""cannot"",""gaslight"",""it"",""away"",""forever"",""ticktock"",""trumpvirus"",""the"",""httpstcoocmlkktm""]","[-87.77305,30.88296]",Sun Mar 29 12:15:05 +0000 2020,"⁦@realDonaldTrump⁩ you will have to answer to this. You can’t gaslight it away forever. Tick-tock. #TrumpVirus

The… https://t.co/OC54MlKktM"
"[""estados"",""unidos"",""supero"",""a"",""china"",""en"",""numero"",""de"",""contagios"",""de"",""coronavirus"",""con"",""una"",""media"",""de"",""nuevos"",""casos"",""diarios"",""e"",""httpstcovenlgvdk""]","[-74.00481,5.02208]",Sun Mar 29 12:15:05 +0000 2020,"Estados Unidos superó a China en número de contagios de coronavirus, con una media de 5.000 nuevos casos diarios. E… https://t.co/vE6NlGVd8K"
"[""ianbremmer"",""million"",""people"",""left"",""wuhan"",""china"",""in"",""januaryafter"",""govt"",""officials"",""knew"",""about"",""coronavirus"",""human"",""to"",""human"",""transmission"",""an""]","[76.79336,34.9274]",Sun Mar 29 12:14:59 +0000 2020," @ianbremmer: 7 million people left Wuhan, China in January...after govt officials knew about coronavirus human to human transmission (an…"
"[""the"",""uttar"",""pradesh"",""government"",""has"",""decided"",""to"",""increase"",""the"",""number"",""of"",""beds"",""in"",""isolation"",""wards"",""to"",""httpstcokcarwqy""]","[76.79336,34.9274]",Sun Mar 29 12:15:00 +0000 2020,"The Uttar Pradesh government has decided to increase the number of beds in isolation wards to 15,000

https://t.co/kCa3rW3qy2"
"[""hansrajmeena""]","[76.79336,34.9274]",Sun Mar 29 12:15:00 +0000 2020," @HansrajMeena: सलमान करेंगे दिहाड़ी मजदूरों की आर्थिक सहायता, मांगे 25 हजार मजदूरों की बैंक अकाउंट डिटेल्स।

सीधे मजदूर व गरीबों के खाते…"
"[""cridpin"",""covid"",""how"",""aviation"",""is"",""fighting"",""for"",""survival"",""httpstcowodkiwvzw""]","[78.45636,17.38405]",Sun Mar 29 12:15:05 +0000 2020," @CRIDP_in: #COVID19: How #Aviation is Fighting for #Survival 

https://t.co/w0OdkIwVzW"
"[""actualidadrt"",""imagenes"",""nocturnas"",""de"",""wuhan"",""ciudad"",""origen"",""de"",""pandemia"",""de"",""coronavirus"",""imagenes"",""aereas"",""muestran"",""calles"",""desiertas"",""por"",""la""]","[-98.08545,22.50062]",Sun Mar 29 12:15:00 +0000 2020," @ActualidadRT: Imágenes nocturnas de Wuhan, ciudad origen de pandemia de #coronavirus

Imágenes aéreas muestran calles desiertas por la…"
"[""union"",""minister"",""prakashjavdekar"",""has"",""contributed"",""rs"",""two"",""crore"",""from"",""his"",""mplads"",""towards"",""covid"",""of"",""this"",""rs"",""one"",""cror"",""httpstcoczdamiel""]","[77.22445,28.63576]",Sun Mar 29 12:15:01 +0000 2020,"Union Minister @PrakashJavdekar has contributed Rs Two crore from his MPLADS towards #COVID19. Of this, Rs One cror… https://t.co/CZ1DA3mieL"
